DATE,MMBenchmarkRate
2021-01-06,1.9897
2021-01-07,1.9392
2021-01-08,1.9577
2021-10-11,2.214
2021-10-12,2.2366
2021-10-13,2.2475
2021-10-14,2.2183
2021-10-15,2.1466
2021-10-18,2.2025
2021-10-19,2.2941
2021-10-20,2.2539
2021-10-21,2.1523
2021-10-22,2.0349
2021-10-25,2.5043
2021-10-26,2.4569
2021-10-27,2.452
2021-10-28,2.4667
2021-10-29,2.4248
2021-10-08,2.2455
2021-10-09,1.8741
2021-11-01,2.1972
2021-11-10,2.2094
2021-11-11,2.1928
2021-11-12,2.1556
2021-11-15,2.1753
2021-11-16,2.186
2021-11-17,2.2653
2021-11-18,2.2514
2021-11-19,2.219
2021-11-02,2.2173
2021-11-22,2.2172
2021-11-23,2.3332
2021-11-24,2.4995
2021-11-25,2.4997
2021-11-26,2.44
2021-11-29,2.5335
2021-11-03,2.1886
2021-11-30,2.8049
2021-11-04,2.1833
2021-11-05,2.1603
2021-11-08,2.1842
2021-11-09,2.2824
2021-12-01,2.2533
2021-12-10,2.2779
2021-12-13,2.2864
2021-12-14,2.4039
2021-12-15,2.4013
2021-12-16,2.3878
2021-12-17,2.2963
2021-12-02,2.1866
2021-12-20,2.2899
2021-12-21,2.298
2021-12-22,2.2102
2021-12-23,2.1247
2021-12-24,2.0731
2021-12-27,3.774
2021-12-28,3.7553
2021-12-29,3.8393
2021-12-03,2.1556
2021-12-30,4.0263
2021-12-31,2.5483
2021-12-06,2.1871
2021-12-07,2.2468
2021-12-08,2.3781
2021-12-09,2.3952
2021-02-01,3.7674
2021-02-10,2.1446
2021-02-18,2.2939
2021-02-19,2.0552
2021-02-02,2.5807
2021-02-20,2.0444
2021-02-22,2.4474
2021-02-23,2.4707
2021-02-24,2.3326
2021-02-25,2.2989
2021-02-26,2.3667
2021-02-03,2.2311
2021-02-04,2.5236
2021-02-05,2.2995
2021-02-07,2.433
2021-02-08,2.5284
2021-02-09,2.5483
2021-03-01,2.2421
2021-03-10,2.0378
2021-03-11,2.0507
2021-03-12,2.0649
2021-03-15,2.3008
2021-03-16,2.302
2021-03-17,2.1332
2021-03-18,2.1908
2021-03-19,2.1913
2021-03-02,2.1548
2021-03-22,2.1786
2021-03-23,2.1155
2021-03-24,1.9963
2021-03-25,2.4556
2021-03-26,2.4746
2021-03-29,2.4664
2021-03-03,1.9874
2021-03-30,2.4954
2021-03-31,2.6712
2021-03-04,2.0931
2021-03-05,1.9971
2021-03-08,2.0461
2021-03-09,2.0359
2021-04-01,2.2355
2021-04-12,1.9819
2021-04-13,1.9777
2021-04-14,1.9805
2021-04-15,2.048
2021-04-16,2.1676
2021-04-19,2.3252
2021-04-02,2.0823
2021-04-20,2.2364
2021-04-21,2.0905
2021-04-22,2.1455
2021-04-23,2.1141
2021-04-25,2.2329
2021-04-26,2.355
2021-04-27,2.2949
2021-04-28,2.2689
2021-04-29,2.3269
2021-04-30,2.3769
2021-04-06,1.9692
2021-04-07,1.9474
2021-04-08,1.9628
2021-04-09,1.927
2021-05-10,1.9527
2021-05-11,1.973
2021-05-12,1.9993
2021-05-13,2.0687
2021-05-14,2.0253
2021-05-17,2.1873
2021-05-18,2.2435
2021-05-19,2.1911
2021-05-20,2.2088
2021-05-21,2.1426
2021-05-24,2.1532
2021-05-25,2.427
2021-05-26,2.3936
2021-05-27,2.3688
2021-05-28,2.4354
2021-05-31,2.7025
2021-05-06,2.1395
2021-05-07,1.9728
2021-05-08,1.8138
2021-06-01,2.2894
2021-06-10,2.1678
2021-06-11,2.1129
2021-06-15,2.2555
2021-06-16,2.2517
2021-06-17,2.2255
2021-06-18,2.2139
2021-06-02,2.2256
2021-06-21,2.3371
2021-06-22,2.4223
2021-06-23,2.372
2021-06-24,2.7908
2021-06-25,2.7276
2021-06-28,2.8334
2021-06-29,3.3839
2021-06-03,2.1086
2021-06-30,3.2426
2021-06-04,2.1427
2021-06-07,2.3173
2021-06-08,2.3471
2021-06-09,2.2886
2021-07-01,2.1984
2021-07-12,2.2133
2021-07-13,2.2114
2021-07-14,2.2161
2021-07-15,2.2366
2021-07-16,2.2139
2021-07-19,2.2003
2021-07-02,2.0102
2021-07-20,2.2221
2021-07-21,2.2495
2021-07-22,2.2352
2021-07-23,2.1591
2021-07-26,2.4439
2021-07-27,2.5617
2021-07-28,2.6025
2021-07-29,2.5125
2021-07-30,2.4135
2021-07-05,2.0532
2021-07-06,2.0691
2021-07-07,2.1289
2021-07-08,2.1054
2021-07-09,2.2447
2021-08-10,2.4551
2021-08-11,2.1631
2021-08-12,2.1291
2021-08-13,2.2076
2021-08-16,2.2935
2021-08-17,2.1846
2021-08-18,2.0916
2021-08-19,2.1051
2021-08-02,2.1016
2021-08-20,2.1357
2021-08-23,2.2231
2021-08-24,2.2943
2021-08-25,2.5098
2021-08-26,2.4701
2021-08-27,2.4193
2021-08-03,2.0465
2021-08-30,2.5066
2021-08-31,2.4951
2021-08-04,2.02
2021-08-05,2.0054
2021-08-06,2.0092
2021-08-09,2.16
2021-09-01,2.1658
2021-09-10,2.2098
2021-09-13,2.2552
2021-09-14,2.3618
2021-09-15,2.3174
2021-09-16,2.3858
2021-09-17,2.5814
2021-09-18,2.2616
2021-09-02,2.1492
2021-09-22,2.3292
2021-09-23,2.2609
2021-09-24,2.1943
2021-09-26,2.1545
2021-09-27,2.4298
2021-09-28,2.9994
2021-09-29,3.5299
2021-09-03,2.122
2021-09-30,2.4271
2021-09-06,2.1743
2021-09-07,2.2335
2021-09-08,2.2652
2021-09-09,2.2315
2022-01-10,2.1678
2022-01-11,2.1788
2022-01-12,2.1904
2022-01-13,2.2861
2022-01-14,2.345
2022-01-17,2.3229
2022-01-18,2.2667
2022-01-19,2.2555
2022-01-20,2.2978
2022-01-21,2.3498
2022-01-24,2.4423
2022-01-25,2.326
2022-01-26,2.2878
2022-01-27,2.639
2022-01-28,2.5367
2022-01-29,2.2872
2022-01-30,2.3188
2022-01-04,2.2058
2022-01-05,2.2093
2022-01-06,2.1689
2022-01-07,2.1314
2022-10-10,1.5988
2022-10-11,1.6927
2022-10-12,1.6799
2022-10-13,1.6583
2022-10-14,1.6125
2022-10-17,1.5906
2022-10-18,1.6023
2022-10-19,1.6246
2022-10-20,1.6284
2022-10-21,1.6755
2022-10-24,1.7587
2022-10-25,2.6726
2022-10-26,2.3991
2022-10-27,2.2025
2022-10-28,1.98
2022-10-31,1.9912
2022-10-08,1.6525
2022-10-09,1.4593
2022-11-01,1.9347
2022-11-10,1.9038
2022-11-11,1.8483
2022-11-14,1.8651
2022-11-15,2.0492
2022-11-16,2.1063
2022-11-17,2.1138
2022-11-18,1.8233
2022-11-02,1.7869
2022-11-21,1.8146
2022-11-22,1.8162
2022-11-23,1.7973
2022-11-24,2.1858
2022-11-25,2.0722
2022-11-28,2.047
2022-11-29,2.0991
2022-11-03,1.6594
2022-11-30,2.2645
2022-11-04,1.6791
2022-11-07,1.7267
2022-11-08,1.9297
2022-11-09,1.9743
2022-12-01,1.8812
2022-12-12,1.8514
2022-12-13,1.9955
2022-12-14,2.1842
2022-12-15,2.0478
2022-12-16,2.1112
2022-12-19,2.0634
2022-12-02,1.7786
2022-12-20,2.0974
2022-12-21,2.0542
2022-12-22,2.0132
2022-12-23,1.9518
2022-12-26,3.7643
2022-12-27,4.2414
2022-12-28,4.1534
2022-12-29,3.3109
2022-12-30,2.788
2022-12-05,1.7608
2022-12-06,1.7994
2022-12-07,1.7965
2022-12-08,1.8657
2022-12-09,1.8484
2022-02-10,2.0067
2022-02-11,2.0119
2022-02-14,2.0472
2022-02-15,2.0727
2022-02-16,2.0741
2022-02-17,2.0578
2022-02-18,2.146
2022-02-21,2.2178
2022-02-22,2.4483
2022-02-23,2.4159
2022-02-24,2.4483
2022-02-25,2.5308
2022-02-28,2.4751
2022-02-07,2.2912
2022-02-08,2.2149
2022-02-09,2.0847
2022-03-01,2.1846
2022-03-10,2.1395
2022-03-11,2.1625
2022-03-14,2.2147
2022-03-15,2.3004
2022-03-16,2.2749
2022-03-17,2.2277
2022-03-18,2.1824
2022-03-02,2.1131
2022-03-21,2.2233
2022-03-22,2.2138
2022-03-23,2.2105
2022-03-24,2.1768
2022-03-25,2.8835
2022-03-28,3.004
2022-03-29,3.1069
2022-03-03,2.0576
2022-03-30,3.1262
2022-03-31,2.7454
2022-03-04,2.0493
2022-03-07,2.0847
2022-03-08,2.1178
2022-03-09,2.1239
2022-04-01,2.1615
2022-04-11,2.0119
2022-04-12,2.0063
2022-04-13,1.9904
2022-04-14,1.9655
2022-04-15,1.8748
2022-04-18,1.9046
2022-04-19,1.8701
2022-04-02,1.8326
2022-04-20,1.8445
2022-04-21,1.7981
2022-04-22,1.7185
2022-04-24,1.7778
2022-04-25,1.9089
2022-04-26,1.8798
2022-04-27,1.9134
2022-04-28,2.0468
2022-04-29,2.0305
2022-04-06,2.1755
2022-04-07,2.1367
2022-04-08,2.0127
2022-05-10,1.7104
2022-05-11,1.6563
2022-05-12,1.6464
2022-05-13,1.6313
2022-05-16,1.652
2022-05-17,1.6555
2022-05-18,1.6649
2022-05-19,1.6781
2022-05-20,1.686
2022-05-23,1.669
2022-05-24,1.6566
2022-05-25,1.8656
2022-05-26,1.8791
2022-05-27,1.8246
2022-05-30,1.8823
2022-05-31,1.8408
2022-05-05,1.8754
2022-05-06,1.8287
2022-05-07,1.6389
2022-05-09,1.8033
2022-06-01,1.6861
2022-06-10,1.6325
2022-06-13,1.6552
2022-06-14,1.6506
2022-06-15,1.6523
2022-06-16,1.6824
2022-06-17,1.7046
2022-06-02,1.6739
2022-06-20,1.7219
2022-06-21,1.7659
2022-06-22,1.7578
2022-06-23,1.726
2022-06-24,2.2478
2022-06-27,2.3599
2022-06-28,2.3831
2022-06-29,2.4863
2022-06-30,2.7056
2022-06-06,1.6863
2022-06-07,1.6897
2022-06-08,1.6721
2022-06-09,1.6662
2022-07-01,1.7631
2022-07-11,1.6261
2022-07-12,1.6365
2022-07-13,1.6294
2022-07-14,1.6142
2022-07-15,1.587
2022-07-18,1.6354
2022-07-19,1.625
2022-07-20,1.6275
2022-07-21,1.6209
2022-07-22,1.5667
2022-07-25,1.789
2022-07-26,1.737
2022-07-27,1.6889
2022-07-28,1.6675
2022-07-29,1.7038
2022-07-04,1.7003
2022-07-05,1.7175
2022-07-06,1.7056
2022-07-07,1.6544
2022-07-08,1.6159
2022-08-01,1.571
2022-08-10,1.4821
2022-08-11,1.463
2022-08-12,1.451
2022-08-15,1.4695
2022-08-16,1.477
2022-08-17,1.5624
2022-08-18,1.5685
2022-08-19,1.5612
2022-08-02,1.5337
2022-08-22,1.557
2022-08-23,1.5337
2022-08-24,1.5193
2022-08-25,1.7124
2022-08-26,1.7982
2022-08-29,1.791
2022-08-03,1.4688
2022-08-30,1.7869
2022-08-31,1.6932
2022-08-04,1.4609
2022-08-05,1.4368
2022-08-08,1.4456
2022-08-09,1.4509
2022-09-01,1.5602
2022-09-13,1.5907
2022-09-14,1.6156
2022-09-15,1.6266
2022-09-16,1.6634
2022-09-19,1.7182
2022-09-02,1.5841
2022-09-20,1.7812
2022-09-21,1.7476
2022-09-22,1.7
2022-09-23,1.661
2022-09-26,1.7934
2022-09-27,1.849
2022-09-28,1.8665
2022-09-29,2.2964
2022-09-30,2.1753
2022-09-05,1.5518
2022-09-06,1.5389
2022-09-07,1.5564
2022-09-08,1.5666
2022-09-09,1.572
2023-01-10,2.1772
2023-01-11,2.4348
2023-01-12,2.2489
2023-01-13,1.9842
2023-01-16,2.2627
2023-01-17,2.449
2023-01-18,2.3747
2023-01-19,2.3921
2023-01-20,2.0061
2023-01-28,1.9131
2023-01-29,1.894
2023-01-03,1.9906
2023-01-30,2.1655
2023-01-31,2.2995
2023-01-04,1.878
2023-01-05,1.8246
2023-01-06,1.9087
2023-01-09,1.9881
2023-02-01,2.1629
2023-02-10,2.0831
2023-02-13,2.0855
2023-02-14,2.1786
2023-02-15,2.2035
2023-02-16,2.2457
2023-02-17,2.7221
2023-02-02,2.0894
2023-02-20,2.3615
2023-02-21,2.3369
2023-02-22,2.6655
2023-02-23,2.545
2023-02-24,2.5608
2023-02-27,2.6768
2023-02-28,3.0249
2023-02-03,1.9136
2023-02-06,2.1422
2023-02-07,2.4168
2023-02-08,2.612
2023-02-09,2.4721
2023-03-01,2.3006
2023-03-10,2.167
2023-03-13,2.2336
2023-03-14,2.3069
2023-03-15,2.3582
2023-03-16,2.3973
2023-03-17,2.3628
2023-03-02,2.185
2023-03-20,2.3471
2023-03-21,2.4367
2023-03-22,2.3989
2023-03-23,2.2062
2023-03-24,1.9986
2023-03-27,3.1243
2023-03-28,3.3503
2023-03-29,3.4461
2023-03-03,2.0274
2023-03-30,3.8824
2023-03-31,3.7082
2023-03-06,2.0487
2023-03-07,2.0693
2023-03-08,2.0837
2023-03-09,2.1156
2023-04-10,2.2053
2023-04-11,2.2206
2023-04-12,2.174
2023-04-13,2.1847
2023-04-14,2.1342
2023-04-17,2.3179
2023-04-18,2.273
2023-04-19,2.2177
2023-04-20,2.2583
2023-04-21,2.5063
2023-04-23,2.2536
2023-04-24,2.5959
2023-04-25,2.4388
2023-04-26,2.3968
2023-04-27,2.4808
2023-04-28,2.3719
2023-04-03,2.1584
2023-04-04,2.1788
2023-04-06,2.272
2023-04-07,2.2696
2023-05-10,1.933
2023-05-11,1.9021
2023-05-12,1.904
2023-05-15,1.962
2023-05-16,2.0119
2023-05-17,2.034
2023-05-18,1.9867
2023-05-19,1.9483
2023-05-22,1.9418
2023-05-23,1.9042
2023-05-24,1.8511
2023-05-25,2.1558
2023-05-26,2.1507
2023-05-29,2.1378
2023-05-30,2.1849
2023-05-31,2.0897
2023-05-04,2.1055
2023-05-05,1.9639
2023-05-06,1.7453
2023-05-08,2.0043
2023-05-09,1.9802
2023-06-01,1.9286
2023-06-12,1.9388
2023-06-13,2.0043
2023-06-14,1.9466
2023-06-15,1.913
2023-06-16,2.0417
2023-06-19,2.1806
2023-06-02,1.9319
2023-06-20,2.2559
2023-06-21,2.2168
2023-06-25,2.0558
2023-06-26,2.5901
2023-06-27,2.6654
2023-06-28,2.8189
2023-06-29,2.8425
2023-06-30,3.1268
2023-06-05,1.9091
2023-06-06,1.8874
2023-06-07,1.8807
2023-06-08,1.8975
2023-06-09,1.9175
2023-07-10,1.8894
2023-07-11,1.9082
2023-07-12,1.9103
2023-07-13,1.9134
2023-07-14,1.9626
2023-07-17,2.0031
2023-07-18,1.9843
2023-07-19,1.9436
2023-07-20,1.9154
2023-07-21,1.8802
2023-07-24,1.8746
2023-07-25,2.1549
2023-07-26,2.1248
2023-07-27,2.0764
2023-07-28,1.9602
2023-07-03,2.1856
2023-07-31,1.98
2023-07-04,2.1193
2023-07-05,1.9702
2023-07-06,1.9216
2023-07-07,1.8841
2023-08-01,1.8804
2023-08-10,1.7965
2023-08-11,1.7949
2023-08-14,1.8521
2023-08-15,1.9471
2023-08-16,1.9467
2023-08-17,1.9748
2023-08-18,2.0091
2023-08-02,1.8366
2023-08-21,1.9613
2023-08-03,1.7572
2023-08-04,1.7071
2023-08-07,1.7603
2023-08-08,1.8188
2023-08-09,1.7977
